transaction_id,customer_id,timestamp,date,time,description,payee,amount,channel,transaction_type
TX006578,C014,2026-07-13T07:29:00,2026-07-13,07:29:00,Fuel station payment,Fuel Station,4171.82,CARD,FUEL
TX006579,C015,2026-07-13T08:22:00,2026-07-13,08:22:00,Online purchase,Amazon,7234.91,BANK_TRANSFER,PURCHASE
TX006580,C001,2026-07-13T08:58:00,2026-07-13,08:58:00,Online purchase,Amazon,1528.88,UPI,PURCHASE
TX006581,C014,2026-07-13T09:04:00,2026-07-13,09:04:00,Online shopping,Amazon,10384.77,CARD,PURCHASE
TX006582,C006,2026-07-13T09:28:00,2026-07-13,09:28:00,Electricity bill,Electricity Board,3746.17,UPI,UTILITY
TX006583,C012,2026-07-13T09:35:00,2026-07-13,09:35:00,Fund transfer,Bank Transfer,8636.18,BANK_TRANSFER,TRANSFER
TX006584,C003,2026-07-13T09:37:00,2026-07-13,09:37:00,Fund transfer,Bank Transfer,2568.42,UPI,TRANSFER
TX006585,C010,2026-07-13T09:48:00,2026-07-13,09:48:00,Monthly subscription,Netflix,524.93,CARD,SUBSCRIPTION
TX006586,C014,2026-07-13T10:06:00,2026-07-13,10:06:00,Weekly groceries,FreshMart,1534.16,CARD,GROCERY
TX006587,C007,2026-07-13T10:10:00,2026-07-13,10:10:00,Online purchase,Amazon,7505.82,UPI,PURCHASE
TX006588,C016,2026-07-13T10:11:00,2026-07-13,10:11:00,Fund transfer,Bank Transfer,20377.6,UPI,TRANSFER
TX006589,C014,2026-07-13T10:45:00,2026-07-13,10:45:00,Electricity bill,Electricity Board,3854.17,CARD,UTILITY
TX006590,C008,2026-07-13T10:54:00,2026-07-13,10:54:00,Bank transfer,Bank Transfer,29868.44,UPI,TRANSFER
TX006591,C014,2026-07-13T10:59:00,2026-07-13,10:59:00,Online shopping,Amazon,8749.49,BANK_TRANSFER,PURCHASE
TX006592,C002,2026-07-13T11:04:00,2026-07-13,11:04:00,Online shopping,Flipkart,11193.46,UPI,PURCHASE
TX006593,C006,2026-07-13T11:31:00,2026-07-13,11:31:00,Fund transfer,Bank Transfer,4031.7,UPI,TRANSFER
TX006594,C001,2026-07-13T11:41:00,2026-07-13,11:41:00,Restaurant payment,Zomato,2404.57,UPI,DINING
TX006595,C007,2026-07-13T11:44:00,2026-07-13,11:44:00,ATM cash withdrawal,ATM,8619.37,ATM,WITHDRAWAL
TX006596,C012,2026-07-13T11:56:00,2026-07-13,11:56:00,Supermarket purchase,Grocery Store,4161.78,BANK_TRANSFER,GROCERY
TX006597,C006,2026-07-13T12:05:00,2026-07-13,12:05:00,Supermarket purchase,FreshMart,2360.67,UPI,GROCERY
TX006598,C011,2026-07-13T12:08:00,2026-07-13,12:08:00,Grocery shopping,Grocery Store,4831.15,CARD,GROCERY
TX006599,C016,2026-07-13T12:09:00,2026-07-13,12:09:00,Fuel station payment,Fuel Station,2820.23,UPI,FUEL
TX006600,C012,2026-07-13T12:35:00,2026-07-13,12:35:00,Online shopping,Flipkart,10869.93,BANK_TRANSFER,PURCHASE
TX006601,C007,2026-07-13T12:41:00,2026-07-13,12:41:00,Monthly subscription,Spotify,725.13,CARD,SUBSCRIPTION
TX006602,C020,2026-07-13T12:46:00,2026-07-13,12:46:00,Electricity bill,Electricity Board,964.12,UPI,UTILITY
TX006603,C007,2026-07-13T12:52:00,2026-07-13,12:52:00,Food order,Swiggy,1331.92,UPI,DINING
TX006604,C020,2026-07-13T13:05:00,2026-07-13,13:05:00,Grocery shopping,FreshMart,1547.6,UPI,GROCERY
TX006605,C014,2026-07-13T13:15:00,2026-07-13,13:15:00,Cab ride,Uber,5764.27,CARD,TRAVEL
TX006606,C008,2026-07-13T13:22:00,2026-07-13,13:22:00,Electricity bill,Electricity Board,4146.84,CARD,UTILITY
TX006607,C019,2026-07-13T13:30:00,2026-07-13,13:30:00,Food order,Swiggy,1459.69,CARD,DINING
TX006608,C019,2026-07-13T13:33:00,2026-07-13,13:33:00,Bill payment,Education,1911.83,BANK_TRANSFER,BILL_PAYMENT
TX006609,C011,2026-07-13T13:47:00,2026-07-13,13:47:00,Travel booking,Uber,2521.68,CARD,TRAVEL
TX006610,C017,2026-07-13T13:55:00,2026-07-13,13:55:00,Online shopping,Amazon,13806.95,NET_BANKING,PURCHASE
TX006611,C018,2026-07-13T13:56:00,2026-07-13,13:56:00,Grocery shopping,Grocery Store,2720.09,UPI,GROCERY
TX006612,C006,2026-07-13T14:07:00,2026-07-13,14:07:00,Monthly subscription,Spotify,967.45,CARD,SUBSCRIPTION
TX006613,C012,2026-07-13T14:08:00,2026-07-13,14:08:00,Online purchase,Flipkart,7402.32,BANK_TRANSFER,PURCHASE
TX006614,C002,2026-07-13T14:29:00,2026-07-13,14:29:00,Streaming subscription,Spotify,299.0,CARD,SUBSCRIPTION
TX006615,C004,2026-07-13T14:30:00,2026-07-13,14:30:00,Mobile recharge,Utility Payment,7030.87,UPI,UTILITY
TX006616,C011,2026-07-13T14:55:00,2026-07-13,14:55:00,Electricity bill,Electricity Board,2397.48,UPI,UTILITY
TX006617,C008,2026-07-13T15:20:00,2026-07-13,15:20:00,Mobile recharge,Mobile Provider,606.81,CARD,UTILITY
TX006618,C013,2026-07-13T15:49:00,2026-07-13,15:49:00,ATM cash withdrawal,ATM,6030.82,ATM,WITHDRAWAL
TX006619,C013,2026-07-13T16:17:00,2026-07-13,16:17:00,Fuel station payment,Fuel Station,4760.41,BANK_TRANSFER,FUEL
TX006620,C009,2026-07-13T16:26:00,2026-07-13,16:26:00,Insurance premium,Education,1646.94,CARD,BILL_PAYMENT
TX006621,C018,2026-07-13T16:38:00,2026-07-13,16:38:00,ATM cash withdrawal,ATM,3555.09,ATM,WITHDRAWAL
TX006622,C013,2026-07-13T16:53:00,2026-07-13,16:53:00,Supermarket purchase,Grocery Store,3794.13,BANK_TRANSFER,GROCERY
TX006623,C006,2026-07-13T17:14:00,2026-07-13,17:14:00,Supermarket purchase,Grocery Store,3965.82,UPI,GROCERY
TX006624,C007,2026-07-13T17:23:00,2026-07-13,17:23:00,Taxi fare,Ola,4064.37,NET_BANKING,TRAVEL
TX006625,C020,2026-07-13T17:24:00,2026-07-13,17:24:00,Food order,Swiggy,980.44,CARD,DINING
TX006626,C013,2026-07-13T17:38:00,2026-07-13,17:38:00,Fuel station payment,Fuel Station,3924.86,BANK_TRANSFER,FUEL
TX006627,C017,2026-07-13T17:46:00,2026-07-13,17:46:00,Fuel station payment,Fuel Station,3850.21,BANK_TRANSFER,FUEL
TX006628,C002,2026-07-13T17:54:00,2026-07-13,17:54:00,Bank transfer,Bank Transfer,27613.65,UPI,TRANSFER
TX006629,C015,2026-07-13T17:57:00,2026-07-13,17:57:00,Travel booking,Ola,7013.65,UPI,TRAVEL
TX006630,C018,2026-07-13T18:00:00,2026-07-13,18:00:00,Food order,Zomato,559.66,BANK_TRANSFER,DINING
TX006631,C017,2026-07-13T18:09:00,2026-07-13,18:09:00,Grocery shopping,FreshMart,600.18,BANK_TRANSFER,GROCERY
TX006632,C008,2026-07-13T18:12:00,2026-07-13,18:12:00,Monthly subscription,Netflix,896.24,BANK_TRANSFER,SUBSCRIPTION
TX006633,C015,2026-07-13T18:34:00,2026-07-13,18:34:00,Online purchase,Amazon,5408.2,BANK_TRANSFER,PURCHASE
TX006634,C010,2026-07-13T18:41:00,2026-07-13,18:41:00,ATM cash withdrawal,ATM,14365.8,ATM,WITHDRAWAL
TX006635,C010,2026-07-13T18:44:00,2026-07-13,18:44:00,Restaurant payment,Zomato,963.15,CARD,DINING
TX006636,C017,2026-07-13T19:06:00,2026-07-13,19:06:00,Online shopping,Flipkart,7524.37,CARD,PURCHASE
TX006637,C002,2026-07-13T19:13:00,2026-07-13,19:13:00,Grocery shopping,FreshMart,890.59,BANK_TRANSFER,GROCERY
TX006638,C014,2026-07-13T19:17:00,2026-07-13,19:17:00,Utility payment,Utility Payment,5254.98,CARD,UTILITY
TX006639,C012,2026-07-13T19:18:00,2026-07-13,19:18:00,Cab ride,Uber,4247.33,BANK_TRANSFER,TRAVEL
TX006640,C019,2026-07-13T19:36:00,2026-07-13,19:36:00,Fund transfer,Bank Transfer,6978.14,UPI,TRANSFER
TX006641,C007,2026-07-13T20:02:00,2026-07-13,20:02:00,Online purchase,Amazon,6354.89,UPI,PURCHASE
TX006642,C012,2026-07-13T20:18:00,2026-07-13,20:18:00,Grocery shopping,FreshMart,1371.62,UPI,GROCERY
TX006643,C003,2026-07-13T22:38:00,2026-07-13,22:38:00,Restaurant payment,Zomato,1521.67,UPI,DINING
TX006644,C013,2026-07-14T07:15:00,2026-07-14,07:15:00,Mobile recharge,Utility Payment,3895.73,CARD,UTILITY
TX006645,C015,2026-07-14T08:08:00,2026-07-14,08:08:00,Cab ride,Ola,7498.56,UPI,TRAVEL
TX006646,C009,2026-07-14T08:09:00,2026-07-14,08:09:00,Fund transfer,Bank Transfer,6380.71,UPI,TRANSFER
TX006647,C006,2026-07-14T08:20:00,2026-07-14,08:20:00,Fund transfer,Bank Transfer,7808.35,BANK_TRANSFER,TRANSFER
TX006648,C017,2026-07-14T08:24:00,2026-07-14,08:24:00,Online purchase,Flipkart,8288.74,CARD,PURCHASE
TX006649,C001,2026-07-14T08:37:00,2026-07-14,08:37:00,Bank transfer,Bank Transfer,7189.21,UPI,TRANSFER
TX006650,C009,2026-07-14T09:31:00,2026-07-14,09:31:00,Mobile recharge,Mobile Provider,339.46,BANK_TRANSFER,UTILITY
TX006651,C011,2026-07-14T09:50:00,2026-07-14,09:50:00,Online purchase,Flipkart,4270.98,CARD,PURCHASE
TX006652,C016,2026-07-14T10:07:00,2026-07-14,10:07:00,ATM cash withdrawal,ATM,3984.51,ATM,WITHDRAWAL
TX006653,C007,2026-07-14T10:33:00,2026-07-14,10:33:00,Online shopping,Amazon,4045.66,NET_BANKING,PURCHASE
TX006654,C017,2026-07-14T10:35:00,2026-07-14,10:35:00,Electricity bill,Electricity Board,5693.16,UPI,UTILITY
TX006655,C012,2026-07-14T10:47:00,2026-07-14,10:47:00,Food order,Zomato,2815.67,UPI,DINING
TX006656,C003,2026-07-14T11:08:00,2026-07-14,11:08:00,Online shopping,Flipkart,2753.95,CARD,PURCHASE
TX006657,C008,2026-07-14T11:09:00,2026-07-14,11:09:00,Refund - returned item,Flipkart,3458.14,CARD,REFUND
TX006658,C016,2026-07-14T11:57:00,2026-07-14,11:57:00,Streaming subscription,Spotify,299.0,UPI,SUBSCRIPTION
TX006659,C007,2026-07-14T12:01:00,2026-07-14,12:01:00,Travel booking,Ola,6771.09,BANK_TRANSFER,TRAVEL
TX006660,C007,2026-07-14T13:10:00,2026-07-14,13:10:00,Food delivery,Swiggy,2323.23,CARD,DINING
TX006661,C019,2026-07-14T13:10:00,2026-07-14,13:10:00,Food delivery,Swiggy,1352.48,BANK_TRANSFER,DINING
TX006662,C003,2026-07-14T13:39:00,2026-07-14,13:39:00,Travel booking,Ola,844.4,CARD,TRAVEL
TX006663,C002,2026-07-14T13:44:00,2026-07-14,13:44:00,Food order,Swiggy,793.66,BANK_TRANSFER,DINING
TX006664,C016,2026-07-14T13:49:00,2026-07-14,13:49:00,ATM cash withdrawal,ATM,17401.39,ATM,WITHDRAWAL
TX006665,C015,2026-07-14T14:24:00,2026-07-14,14:24:00,Online shopping,Flipkart,1255.17,NET_BANKING,PURCHASE
TX006666,C001,2026-07-14T14:25:00,2026-07-14,14:25:00,ATM cash withdrawal,ATM,19832.61,ATM,WITHDRAWAL
TX006667,C018,2026-07-14T14:34:00,2026-07-14,14:34:00,Mobile recharge,Utility Payment,1483.67,CARD,UTILITY
TX006668,C015,2026-07-14T14:40:00,2026-07-14,14:40:00,Food delivery,Zomato,1268.41,UPI,DINING
TX006669,C005,2026-07-14T15:13:00,2026-07-14,15:13:00,Food delivery,Swiggy,2282.72,CARD,DINING
TX006670,C003,2026-07-14T15:45:00,2026-07-14,15:45:00,Fund transfer,Bank Transfer,27655.36,BANK_TRANSFER,TRANSFER
TX006671,C006,2026-07-14T15:48:00,2026-07-14,15:48:00,Streaming subscription,Spotify,409.24,UPI,SUBSCRIPTION
TX006672,C010,2026-07-14T16:47:00,2026-07-14,16:47:00,Mobile recharge,Mobile Provider,458.78,UPI,UTILITY
TX006673,C018,2026-07-14T16:48:00,2026-07-14,16:48:00,Insurance premium,Insurance,3475.75,UPI,BILL_PAYMENT
TX006674,C007,2026-07-14T16:56:00,2026-07-14,16:56:00,Weekly groceries,FreshMart,3129.31,NET_BANKING,GROCERY
TX006675,C008,2026-07-14T17:07:00,2026-07-14,17:07:00,Online purchase,Amazon,7544.77,CARD,PURCHASE
TX006676,C001,2026-07-14T17:11:00,2026-07-14,17:11:00,Online purchase,Amazon,10091.37,UPI,PURCHASE
TX006677,C003,2026-07-14T17:12:00,2026-07-14,17:12:00,Supermarket purchase,Grocery Store,3706.19,BANK_TRANSFER,GROCERY
TX006678,C012,2026-07-14T17:12:00,2026-07-14,17:12:00,Fuel station payment,Fuel Station,1678.31,CARD,FUEL
TX006679,C001,2026-07-14T18:11:00,2026-07-14,18:11:00,Streaming subscription,Spotify,299.0,CARD,SUBSCRIPTION
TX006680,C020,2026-07-14T18:32:00,2026-07-14,18:32:00,Electricity bill,Utility Payment,3311.79,UPI,UTILITY
TX006681,C001,2026-07-14T18:50:00,2026-07-14,18:50:00,Food delivery,Swiggy,943.28,UPI,DINING
TX006682,C009,2026-07-14T18:51:00,2026-07-14,18:51:00,Supermarket purchase,FreshMart,4740.68,BANK_TRANSFER,GROCERY
TX006683,C005,2026-07-14T19:08:00,2026-07-14,19:08:00,Grocery shopping,Grocery Store,4421.34,CARD,GROCERY
TX006684,C012,2026-07-14T19:09:00,2026-07-14,19:09:00,Weekly groceries,FreshMart,1058.83,CARD,GROCERY
TX006685,C019,2026-07-14T19:20:00,2026-07-14,19:20:00,Online purchase,Flipkart,1967.98,CARD,PURCHASE
TX006686,C004,2026-07-14T19:37:00,2026-07-14,19:37:00,ATM cash withdrawal,ATM,17247.27,ATM,WITHDRAWAL
TX006687,C012,2026-07-14T20:18:00,2026-07-14,20:18:00,ATM cash withdrawal,ATM,17593.49,ATM,WITHDRAWAL
TX006688,C004,2026-07-14T20:23:00,2026-07-14,20:23:00,Streaming subscription,Spotify,299.0,BANK_TRANSFER,SUBSCRIPTION
TX006689,C012,2026-07-14T20:24:00,2026-07-14,20:24:00,Food order,Swiggy,1033.59,NET_BANKING,DINING
TX006690,C017,2026-07-14T20:38:00,2026-07-14,20:38:00,Food delivery,Swiggy,2949.71,UPI,DINING
TX006691,C011,2026-07-14T20:46:00,2026-07-14,20:46:00,Streaming subscription,Spotify,299.0,UPI,SUBSCRIPTION
TX006692,C020,2026-07-14T21:12:00,2026-07-14,21:12:00,Food order,Swiggy,2303.23,UPI,DINING
TX006693,C014,2026-07-14T21:16:00,2026-07-14,21:16:00,Fuel station payment,Fuel Station,3044.72,BANK_TRANSFER,FUEL
TX006694,C011,2026-07-14T22:03:00,2026-07-14,22:03:00,Online purchase,Flipkart,12408.77,CARD,PURCHASE
TX006695,C019,2026-07-14T22:51:00,2026-07-14,22:51:00,Food order,Zomato,2404.95,UPI,DINING
TX006696,C002,2026-07-15T00:02:00,2026-07-15,00:02:00,Online shopping,Flipkart,9897.12,BANK_TRANSFER,PURCHASE
TX006697,C009,2026-07-15T00:30:00,2026-07-15,00:30:00,Weekly groceries,Grocery Store,254.81,UPI,GROCERY
TX006698,C015,2026-07-15T06:17:00,2026-07-15,06:17:00,Bank transfer,Bank Transfer,13514.3,BANK_TRANSFER,TRANSFER
TX006699,C017,2026-07-15T07:03:00,2026-07-15,07:03:00,Bank transfer,Bank Transfer,7551.32,CARD,TRANSFER
TX006700,C006,2026-07-15T07:08:00,2026-07-15,07:08:00,ATM cash withdrawal,ATM,2123.98,ATM,WITHDRAWAL
TX006701,C016,2026-07-15T08:15:00,2026-07-15,08:15:00,Food order,Swiggy,1977.83,UPI,DINING
TX006702,C013,2026-07-15T08:56:00,2026-07-15,08:56:00,Online purchase,Flipkart,11621.12,BANK_TRANSFER,PURCHASE
TX006703,C013,2026-07-15T09:18:00,2026-07-15,09:18:00,Bank transfer,Bank Transfer,9067.61,BANK_TRANSFER,TRANSFER
TX006704,C006,2026-07-15T10:10:00,2026-07-15,10:10:00,Grocery shopping,FreshMart,739.66,CARD,GROCERY
TX006705,C015,2026-07-15T10:16:00,2026-07-15,10:16:00,Food delivery,Swiggy,1656.59,UPI,DINING
TX006706,C006,2026-07-15T10:18:00,2026-07-15,10:18:00,Supermarket purchase,Grocery Store,3096.27,UPI,GROCERY
TX006707,C001,2026-07-15T10:24:00,2026-07-15,10:24:00,Fuel station payment,Fuel Station,2680.74,BANK_TRANSFER,FUEL
TX006708,C018,2026-07-15T10:45:00,2026-07-15,10:45:00,Online shopping,Amazon,10092.17,CARD,PURCHASE
TX006709,C010,2026-07-15T10:46:00,2026-07-15,10:46:00,Weekly groceries,Grocery Store,4765.14,CARD,GROCERY
TX006710,C020,2026-07-15T11:26:00,2026-07-15,11:26:00,Food order,Zomato,296.71,UPI,DINING
TX006711,C002,2026-07-15T11:27:00,2026-07-15,11:27:00,Supermarket purchase,FreshMart,4388.47,CARD,GROCERY
TX006712,C015,2026-07-15T11:54:00,2026-07-15,11:54:00,Education fee,Insurance,5450.88,UPI,BILL_PAYMENT
TX006713,C004,2026-07-15T12:02:00,2026-07-15,12:02:00,Fund transfer,Bank Transfer,2178.59,UPI,TRANSFER
TX006714,C015,2026-07-15T12:47:00,2026-07-15,12:47:00,Electricity bill,Internet Provider,759.25,UPI,UTILITY
TX006715,C001,2026-07-15T13:08:00,2026-07-15,13:08:00,Online shopping,Flipkart,14825.88,UPI,PURCHASE
TX006716,C016,2026-07-15T13:20:00,2026-07-15,13:20:00,Food order,Zomato,2272.97,UPI,DINING
TX006717,C016,2026-07-15T13:26:00,2026-07-15,13:26:00,Utility payment,Mobile Provider,3661.86,CARD,UTILITY
TX006718,C015,2026-07-15T13:42:00,2026-07-15,13:42:00,Utility payment,Utility Payment,4041.15,CARD,UTILITY
TX006719,C001,2026-07-15T13:53:00,2026-07-15,13:53:00,Mobile recharge,Mobile Provider,783.98,CARD,UTILITY
TX006720,C019,2026-07-15T13:54:00,2026-07-15,13:54:00,Fund transfer,Bank Transfer,17916.5,UPI,TRANSFER
TX006721,C015,2026-07-15T13:56:00,2026-07-15,13:56:00,Cab ride,Uber,2209.54,NET_BANKING,TRAVEL
TX006722,C011,2026-07-15T14:03:00,2026-07-15,14:03:00,ATM cash withdrawal,ATM,4826.54,ATM,WITHDRAWAL
TX006723,C017,2026-07-15T14:27:00,2026-07-15,14:27:00,Food order,Zomato,2739.54,CARD,DINING
TX006724,C006,2026-07-15T16:12:00,2026-07-15,16:12:00,Restaurant payment,Zomato,1656.98,UPI,DINING
TX006725,C014,2026-07-15T16:28:00,2026-07-15,16:28:00,Fuel station payment,Fuel Station,2995.1,BANK_TRANSFER,FUEL
TX006726,C007,2026-07-15T17:28:00,2026-07-15,17:28:00,Food delivery,Swiggy,1888.63,UPI,DINING
TX006727,C011,2026-07-15T17:30:00,2026-07-15,17:30:00,Online purchase,Flipkart,1221.41,UPI,PURCHASE
TX006728,C012,2026-07-15T17:49:00,2026-07-15,17:49:00,Online shopping,Flipkart,13972.35,UPI,PURCHASE
TX006729,C004,2026-07-15T18:12:00,2026-07-15,18:12:00,Food delivery,Swiggy,1495.68,BANK_TRANSFER,DINING
TX006730,C013,2026-07-15T18:25:00,2026-07-15,18:25:00,Weekly groceries,FreshMart,2276.15,UPI,GROCERY
TX006731,C016,2026-07-15T18:26:00,2026-07-15,18:26:00,Weekly groceries,Grocery Store,1408.8,UPI,GROCERY
TX006732,C003,2026-07-15T18:43:00,2026-07-15,18:43:00,Streaming subscription,Spotify,299.0,UPI,SUBSCRIPTION
TX006733,C001,2026-07-15T18:52:00,2026-07-15,18:52:00,Grocery shopping,Grocery Store,956.55,CARD,GROCERY
TX006734,C004,2026-07-15T19:18:00,2026-07-15,19:18:00,Electricity bill,Electricity Board,4787.54,BANK_TRANSFER,UTILITY
TX006735,C002,2026-07-15T19:34:00,2026-07-15,19:34:00,Restaurant payment,Zomato,2276.53,UPI,DINING
TX006736,C009,2026-07-15T19:50:00,2026-07-15,19:50:00,Electricity bill,Electricity Board,2651.44,CARD,UTILITY
TX006737,C006,2026-07-15T19:51:00,2026-07-15,19:51:00,Cab ride,Ola,669.55,UPI,TRAVEL
TX006738,C008,2026-07-15T20:05:00,2026-07-15,20:05:00,Mobile recharge,Internet Provider,1052.38,CARD,UTILITY
TX006739,C018,2026-07-15T20:46:00,2026-07-15,20:46:00,Utility payment,Electricity Board,6233.75,BANK_TRANSFER,UTILITY
TX006740,C015,2026-07-15T20:49:00,2026-07-15,20:49:00,Utility payment,Utility Payment,7636.37,BANK_TRANSFER,UTILITY
TX006741,C016,2026-07-15T20:57:00,2026-07-15,20:57:00,Fund transfer,Bank Transfer,4512.07,UPI,TRANSFER
TX006742,C010,2026-07-15T21:23:00,2026-07-15,21:23:00,Cab ride,Ola,7984.28,CARD,TRAVEL
TX006743,C009,2026-07-15T21:44:00,2026-07-15,21:44:00,Bill payment,Mobile Provider,2813.97,BANK_TRANSFER,BILL_PAYMENT
TX006744,C001,2026-07-15T22:13:00,2026-07-15,22:13:00,Food delivery,Zomato,1677.38,UPI,DINING
TX006745,C006,2026-07-15T22:13:00,2026-07-15,22:13:00,ATM cash withdrawal,ATM,5776.76,ATM,WITHDRAWAL
TX006746,C016,2026-07-15T22:19:00,2026-07-15,22:19:00,Online purchase,Flipkart,10319.74,BANK_TRANSFER,PURCHASE
TX006747,C009,2026-07-16T00:34:00,2026-07-16,00:34:00,Insurance premium,Mobile Provider,2628.35,BANK_TRANSFER,BILL_PAYMENT
TX006748,C006,2026-07-16T05:19:00,2026-07-16,05:19:00,ATM cash withdrawal,ATM,2671.26,ATM,WITHDRAWAL
TX006749,C017,2026-07-16T07:09:00,2026-07-16,07:09:00,Online shopping,Flipkart,1461.51,BANK_TRANSFER,PURCHASE
TX006750,C019,2026-07-16T08:41:00,2026-07-16,08:41:00,Fuel station payment,Fuel Station,4684.01,BANK_TRANSFER,FUEL
TX006751,C010,2026-07-16T09:23:00,2026-07-16,09:23:00,Supermarket purchase,FreshMart,4224.64,CARD,GROCERY
TX006752,C018,2026-07-16T09:43:00,2026-07-16,09:43:00,ATM cash withdrawal,ATM,11166.5,ATM,WITHDRAWAL
TX006753,C010,2026-07-16T09:49:00,2026-07-16,09:49:00,Grocery shopping,Grocery Store,3886.42,UPI,GROCERY
TX006754,C014,2026-07-16T09:51:00,2026-07-16,09:51:00,Mobile recharge,Mobile Provider,512.1,CARD,UTILITY
TX006755,C001,2026-07-16T09:54:00,2026-07-16,09:54:00,Weekly groceries,FreshMart,2827.09,UPI,GROCERY
TX006756,C009,2026-07-16T10:22:00,2026-07-16,10:22:00,Insurance premium,Electricity Board,10789.62,CARD,BILL_PAYMENT
TX006757,C006,2026-07-16T10:27:00,2026-07-16,10:27:00,Fund transfer,Bank Transfer,7539.55,NET_BANKING,TRANSFER
TX006758,C018,2026-07-16T10:41:00,2026-07-16,10:41:00,Taxi fare,Ola,1090.86,BANK_TRANSFER,TRAVEL
TX006759,C016,2026-07-16T10:47:00,2026-07-16,10:47:00,Bill payment,Electricity Board,5310.93,UPI,BILL_PAYMENT
TX006760,C005,2026-07-16T10:53:00,2026-07-16,10:53:00,Restaurant payment,Swiggy,250.12,BANK_TRANSFER,DINING
TX006761,C011,2026-07-16T11:01:00,2026-07-16,11:01:00,Restaurant payment,Zomato,2766.65,CARD,DINING
TX006762,C013,2026-07-16T11:06:00,2026-07-16,11:06:00,Online shopping,Flipkart,11553.59,CARD,PURCHASE
TX006763,C015,2026-07-16T11:30:00,2026-07-16,11:30:00,Food delivery,Zomato,532.09,BANK_TRANSFER,DINING
TX006764,C010,2026-07-16T11:32:00,2026-07-16,11:32:00,Restaurant payment,Swiggy,1171.3,UPI,DINING
TX006765,C016,2026-07-16T12:13:00,2026-07-16,12:13:00,Monthly subscription,Spotify,913.89,CARD,SUBSCRIPTION
TX006766,C013,2026-07-16T12:17:00,2026-07-16,12:17:00,Food delivery,Zomato,839.77,BANK_TRANSFER,DINING
TX006767,C006,2026-07-16T13:22:00,2026-07-16,13:22:00,Refund - returned item,Amazon,783.79,UPI,REFUND
TX006768,C002,2026-07-16T13:40:00,2026-07-16,13:40:00,Online purchase,Flipkart,10322.99,NET_BANKING,PURCHASE
TX006769,C018,2026-07-16T13:43:00,2026-07-16,13:43:00,Food delivery,Swiggy,2795.44,UPI,DINING
TX006770,C011,2026-07-16T14:42:00,2026-07-16,14:42:00,Bank transfer,Bank Transfer,7314.39,BANK_TRANSFER,TRANSFER
TX006771,C002,2026-07-16T14:51:00,2026-07-16,14:51:00,Fund transfer,Bank Transfer,16402.53,UPI,TRANSFER
TX006772,C012,2026-07-16T16:17:00,2026-07-16,16:17:00,Fuel station payment,Fuel Station,1447.19,UPI,FUEL
TX006773,C013,2026-07-16T17:43:00,2026-07-16,17:43:00,Cab ride,Ola,3931.66,BANK_TRANSFER,TRAVEL
TX006774,C009,2026-07-16T18:14:00,2026-07-16,18:14:00,Fuel station payment,Fuel Station,2323.35,BANK_TRANSFER,FUEL
TX006775,C003,2026-07-16T18:18:00,2026-07-16,18:18:00,Restaurant payment,Zomato,2376.98,CARD,DINING
TX006776,C009,2026-07-16T18:23:00,2026-07-16,18:23:00,Restaurant payment,Swiggy,1225.07,BANK_TRANSFER,DINING
TX006777,C006,2026-07-16T18:26:00,2026-07-16,18:26:00,Food delivery,Zomato,968.14,UPI,DINING
TX006778,C008,2026-07-16T19:13:00,2026-07-16,19:13:00,Food order,Swiggy,1662.7,CARD,DINING
TX006779,C003,2026-07-16T19:25:00,2026-07-16,19:25:00,Travel booking,Uber,6058.5,CARD,TRAVEL
TX006780,C005,2026-07-16T19:32:00,2026-07-16,19:32:00,Grocery shopping,Grocery Store,1043.48,CARD,GROCERY
TX006781,C015,2026-07-16T19:45:00,2026-07-16,19:45:00,Travel booking,Uber,5274.71,UPI,TRAVEL
TX006782,C013,2026-07-16T19:54:00,2026-07-16,19:54:00,Streaming subscription,Netflix,177.94,BANK_TRANSFER,SUBSCRIPTION
TX006783,C018,2026-07-16T20:22:00,2026-07-16,20:22:00,Online shopping,Flipkart,5175.74,BANK_TRANSFER,PURCHASE
TX006784,C018,2026-07-16T20:34:00,2026-07-16,20:34:00,Supermarket purchase,FreshMart,1695.74,CARD,GROCERY
TX006785,C015,2026-07-16T21:03:00,2026-07-16,21:03:00,Fund transfer,Bank Transfer,9890.65,UPI,TRANSFER
TX006786,C004,2026-07-16T21:07:00,2026-07-16,21:07:00,Refund - returned item,Flipkart,2016.46,BANK_TRANSFER,REFUND
TX006787,C002,2026-07-16T21:08:00,2026-07-16,21:08:00,Supermarket purchase,Grocery Store,3712.57,UPI,GROCERY
TX006788,C002,2026-07-16T21:29:00,2026-07-16,21:29:00,Fuel station payment,Fuel Station,1152.24,UPI,FUEL
TX006789,C011,2026-07-16T21:36:00,2026-07-16,21:36:00,Travel booking,Ola,2425.14,UPI,TRAVEL
TX006790,C003,2026-07-16T22:22:00,2026-07-16,22:22:00,Grocery shopping,Grocery Store,688.33,CARD,GROCERY
TX006791,C002,2026-07-16T22:38:00,2026-07-16,22:38:00,Weekly groceries,Grocery Store,4923.54,NET_BANKING,GROCERY
TX006792,C020,2026-07-17T06:01:00,2026-07-17,06:01:00,Utility payment,Electricity Board,6664.5,BANK_TRANSFER,UTILITY
TX006793,C020,2026-07-17T06:09:00,2026-07-17,06:09:00,Supermarket purchase,Grocery Store,3908.0,CARD,GROCERY
